time,protocol,source,destination,hostname,length,info,service
2025-06-15 20:02:19,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:23,tcp,192.168.4.174,52.14.255.202,ec2-52-14-255-202.us-east-2.compute.amazonaws.com,90,Port: 56843 -> 443,Web Browsing
2025-06-15 20:02:23,tcp,192.168.4.174,52.14.255.202,ec2-52-14-255-202.us-east-2.compute.amazonaws.com,66,Port: 56843 -> 443,Web Browsing
2025-06-15 20:02:23,tcp,162.125.21.3,192.168.4.174,,184,Port: 443 -> 55163,
2025-06-15 20:02:23,tcp,192.168.4.174,162.125.21.3,,66,Port: 55163 -> 443,
2025-06-15 20:02:23,tcp,192.168.4.174,162.125.21.3,,1119,Port: 55163 -> 443,
2025-06-15 20:02:23,tcp,162.125.21.3,192.168.4.174,,66,Port: 443 -> 55163,
2025-06-15 20:02:23,tcp,192.168.4.174,162.125.21.3,,636,Port: 55163 -> 443,
2025-06-15 20:02:23,tcp,52.14.255.202,192.168.4.174,,66,Port: 443 -> 56843,
2025-06-15 20:02:23,tcp,52.14.255.202,192.168.4.174,,94,Port: 443 -> 56843,
2025-06-15 20:02:23,tcp,52.14.255.202,192.168.4.174,,66,Port: 443 -> 56843,
2025-06-15 20:02:23,tcp,52.14.255.202,192.168.4.174,,90,Port: 443 -> 56843,
2025-06-15 20:02:23,tcp,192.168.4.174,52.14.255.202,ec2-52-14-255-202.us-east-2.compute.amazonaws.com,54,Port: 56843 -> 443,Web Browsing
2025-06-15 20:02:23,tcp,192.168.4.174,52.14.255.202,ec2-52-14-255-202.us-east-2.compute.amazonaws.com,54,Port: 56843 -> 443,Web Browsing
2025-06-15 20:02:23,tcp,192.168.4.174,52.14.255.202,ec2-52-14-255-202.us-east-2.compute.amazonaws.com,54,Port: 56843 -> 443,Web Browsing
2025-06-15 20:02:23,udp,192.168.4.174,192.168.254.254,gateway.home,85,Port: 58742 -> 53,
2025-06-15 20:02:23,tcp,162.125.21.3,192.168.4.174,,66,Port: 443 -> 55163,
2025-06-15 20:02:23,udp,192.168.254.254,192.168.4.174,,135,Port: 53 -> 58742,
2025-06-15 20:02:24,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:24,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:24,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:24,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:24,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:24,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:24,udp,192.168.4.145,224.0.0.251,mdns.mcast.net,81,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:24,udp,192.168.4.174,192.168.254.254,gateway.home,80,Port: 61202 -> 53,
2025-06-15 20:02:24,udp,192.168.254.254,192.168.4.174,,208,Port: 53 -> 61202,
2025-06-15 20:02:24,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,78,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:24,udp,192.168.4.174,192.168.254.254,gateway.home,84,Port: 61170 -> 53,
2025-06-15 20:02:24,tcp,3.219.78.41,192.168.4.174,,74,Port: 443 -> 55177,
2025-06-15 20:02:24,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:24,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,583,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:24,udp,192.168.254.254,192.168.4.174,,137,Port: 53 -> 61170,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,1514,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,1514,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,1514,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,105,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,1414,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,245,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,122,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,78,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,74,Port: 443 -> 55178,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,583,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55178,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,291,Port: 443 -> 55178,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,1514,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,67,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55178,
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,245,Port: 443 -> 55178,
2025-06-15 20:02:25,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:25,tcp,3.219.78.41,192.168.4.174,,461,Port: 443 -> 55178,
2025-06-15 20:02:26,tcp,3.219.78.41,192.168.4.174,,90,Port: 443 -> 55178,
2025-06-15 20:02:26,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55178,
2025-06-15 20:02:26,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:26,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:26,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,90,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:26,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55178 -> 443,Web Browsing
2025-06-15 20:02:26,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 18327 -> 53,
2025-06-15 20:02:26,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 5427 -> 53,
2025-06-15 20:02:26,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,181,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:26,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,105,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:26,udp,192.168.254.254,192.168.4.174,,206,Port: 53 -> 5427,
2025-06-15 20:02:26,udp,192.168.254.254,192.168.4.174,,249,Port: 53 -> 18327,
2025-06-15 20:02:26,tcp,3.232.138.117,192.168.4.174,,66,Port: 443 -> 55150,
2025-06-15 20:02:26,tcp,3.232.138.117,192.168.4.174,,66,Port: 443 -> 55150,
2025-06-15 20:02:26,tcp,3.232.138.117,192.168.4.174,,105,Port: 443 -> 55150,
2025-06-15 20:02:26,tcp,3.219.78.41,192.168.4.174,,54,Port: 443 -> 55178,
2025-06-15 20:02:26,tcp,3.219.78.41,192.168.4.174,,54,Port: 443 -> 55178,
2025-06-15 20:02:27,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,66,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,3.232.138.117,192.168.4.174,,510,Port: 443 -> 55150,
2025-06-15 20:02:27,tcp,3.232.138.117,192.168.4.174,,97,Port: 443 -> 55150,
2025-06-15 20:02:27,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,66,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,3.232.138.117,ec2-3-232-138-117.compute-1.amazonaws.com,101,Port: 55150 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,3.232.138.117,192.168.4.174,,66,Port: 443 -> 55150,
2025-06-15 20:02:27,tcp,3.219.78.41,192.168.4.174,,463,Port: 443 -> 55177,
2025-06-15 20:02:27,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:27,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:27,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,90,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,3.219.78.41,ec2-3-219-78-41.compute-1.amazonaws.com,66,Port: 55177 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:27,tcp,3.219.78.41,192.168.4.174,,66,Port: 443 -> 55177,
2025-06-15 20:02:27,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,105,Port: 56836 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,90,Port: 56836 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,66,Port: 56836 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,142.250.64.234,192.168.4.174,,66,Port: 443 -> 56836,
2025-06-15 20:02:27,tcp,142.250.64.234,192.168.4.174,,66,Port: 443 -> 56836,
2025-06-15 20:02:27,tcp,142.250.64.234,192.168.4.174,,66,Port: 443 -> 56836,
2025-06-15 20:02:27,tcp,192.168.4.174,142.250.64.234,mia07s57-in-f10.1e100.net,66,Port: 56836 -> 443,Web Browsing
2025-06-15 20:02:27,tcp,142.250.64.234,192.168.4.174,,66,Port: 443 -> 56836,
2025-06-15 20:02:27,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 51985 -> 53,
2025-06-15 20:02:28,udp,192.168.254.254,192.168.4.174,,114,Port: 53 -> 51985,
2025-06-15 20:02:29,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:29,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:29,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:29,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:29,tcp,104.18.18.125,192.168.4.174,,358,Port: 443 -> 53330,
2025-06-15 20:02:29,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:33,udp,192.168.4.148,224.0.0.251,mdns.mcast.net,87,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:33,tcp,192.168.4.174,142.250.217.163,mia07s60-in-f3.1e100.net,54,Port: 55160 -> 443,Web Browsing
2025-06-15 20:02:33,tcp,142.250.217.163,192.168.4.174,,66,Port: 443 -> 55160,
2025-06-15 20:02:34,tcp,192.168.4.174,104.18.18.125,,462,Port: 53330 -> 443,
2025-06-15 20:02:34,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:34,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:34,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:34,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:34,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:34,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,78,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 58724 -> 53,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,74,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,583,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,66,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,1514,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,1514,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,1514,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,105,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,1514,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,86,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,udp,192.168.254.254,192.168.4.174,,141,Port: 53 -> 58724,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,66,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,245,Port: 443 -> 55179,
2025-06-15 20:02:35,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,122,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:35,tcp,3.212.203.130,192.168.4.174,,1209,Port: 443 -> 55179,
2025-06-15 20:02:36,tcp,3.212.203.130,192.168.4.174,,66,Port: 443 -> 55179,
2025-06-15 20:02:36,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:36,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:36,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,90,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:36,tcp,192.168.4.174,3.212.203.130,ec2-3-212-203-130.compute-1.amazonaws.com,66,Port: 55179 -> 443,Web Browsing
2025-06-15 20:02:36,tcp,3.212.203.130,192.168.4.174,,66,Port: 443 -> 55179,
2025-06-15 20:02:37,tcp,192.168.4.174,162.159.135.234,,117,Port: 55144 -> 443,
2025-06-15 20:02:37,tcp,162.159.135.234,192.168.4.174,,100,Port: 443 -> 55144,
2025-06-15 20:02:37,tcp,192.168.4.174,162.159.135.234,,66,Port: 55144 -> 443,
2025-06-15 20:02:38,udp,192.168.4.174,255.255.255.255,broadcasthost,186,Port: 17500 -> 17500,
2025-06-15 20:02:38,udp,192.168.4.174,192.168.7.255,,186,Port: 17500 -> 17500,
2025-06-15 20:02:39,tcp,192.168.4.174,104.18.18.125,,491,Port: 53330 -> 443,
2025-06-15 20:02:39,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:39,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:39,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:39,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:39,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:39,tcp,162.125.21.3,192.168.4.174,,184,Port: 443 -> 55163,
2025-06-15 20:02:39,tcp,192.168.4.174,162.125.21.3,,66,Port: 55163 -> 443,
2025-06-15 20:02:39,tcp,192.168.4.174,162.125.21.3,,718,Port: 55163 -> 443,
2025-06-15 20:02:39,tcp,162.125.21.3,192.168.4.174,,66,Port: 443 -> 55163,
2025-06-15 20:02:40,tcp,192.168.4.174,162.159.135.232,,90,Port: 56908 -> 443,
2025-06-15 20:02:40,tcp,192.168.4.174,162.159.135.232,,66,Port: 56908 -> 443,
2025-06-15 20:02:40,tcp,162.159.135.232,192.168.4.174,,66,Port: 443 -> 56908,
2025-06-15 20:02:40,tcp,162.159.135.232,192.168.4.174,,66,Port: 443 -> 56908,
2025-06-15 20:02:40,tcp,192.168.4.174,162.159.135.232,,66,Port: 56908 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1119,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1494,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1494,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1494,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1494,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,1494,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,795,Port: 55152 -> 443,
2025-06-15 20:02:42,tcp,162.125.21.2,192.168.4.174,,66,Port: 443 -> 55152,
2025-06-15 20:02:42,tcp,162.125.21.2,192.168.4.174,,66,Port: 443 -> 55152,
2025-06-15 20:02:42,tcp,162.125.21.2,192.168.4.174,,1316,Port: 443 -> 55152,
2025-06-15 20:02:42,tcp,192.168.4.174,162.125.21.2,,66,Port: 55152 -> 443,
2025-06-15 20:02:43,tcp,192.168.4.174,104.18.34.244,,105,Port: 56837 -> 443,
2025-06-15 20:02:43,tcp,192.168.4.174,104.18.34.244,,90,Port: 56837 -> 443,
2025-06-15 20:02:43,tcp,192.168.4.174,104.18.34.244,,66,Port: 56837 -> 443,
2025-06-15 20:02:43,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 60713 -> 53,
2025-06-15 20:02:43,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56837,
2025-06-15 20:02:43,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56837,
2025-06-15 20:02:43,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56837,
2025-06-15 20:02:43,tcp,192.168.4.174,104.18.34.244,,66,Port: 56837 -> 443,
2025-06-15 20:02:43,tcp,104.18.34.244,192.168.4.174,,66,Port: 443 -> 56837,
2025-06-15 20:02:43,udp,192.168.254.254,192.168.4.174,,148,Port: 53 -> 60713,
2025-06-15 20:02:43,udp,192.168.4.174,192.168.254.254,gateway.home,88,Port: 65130 -> 53,
2025-06-15 20:02:43,udp,192.168.254.254,192.168.4.174,,114,Port: 53 -> 65130,
2025-06-15 20:02:44,tcp,192.168.4.174,104.18.18.125,,577,Port: 53330 -> 443,
2025-06-15 20:02:44,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:44,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:44,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:44,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:44,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:44,udp,192.168.4.179,224.0.0.251,mdns.mcast.net,122,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:44,udp,192.168.4.174,192.168.4.179,,453,Port: 5353 -> 5353,
2025-06-15 20:02:44,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 54669 -> 53,
2025-06-15 20:02:44,udp,192.168.254.254,192.168.4.174,,86,Port: 53 -> 54669,
2025-06-15 20:02:44,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 56784 -> 53,
2025-06-15 20:02:44,udp,192.168.4.174,192.168.254.254,gateway.home,74,Port: 28807 -> 53,
2025-06-15 20:02:44,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,126,Port: 55153 -> 443,Web Browsing
2025-06-15 20:02:44,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,105,Port: 55153 -> 443,Web Browsing
2025-06-15 20:02:44,udp,192.168.254.254,192.168.4.174,,249,Port: 53 -> 56784,
2025-06-15 20:02:44,udp,192.168.254.254,192.168.4.174,,206,Port: 53 -> 28807,
2025-06-15 20:02:44,tcp,3.219.43.80,192.168.4.174,,66,Port: 443 -> 55153,
2025-06-15 20:02:44,tcp,3.219.43.80,192.168.4.174,,66,Port: 443 -> 55153,
2025-06-15 20:02:44,tcp,3.219.43.80,192.168.4.174,,105,Port: 443 -> 55153,
2025-06-15 20:02:44,tcp,3.219.43.80,192.168.4.174,,353,Port: 443 -> 55153,
2025-06-15 20:02:44,tcp,3.219.43.80,192.168.4.174,,97,Port: 443 -> 55153,
2025-06-15 20:02:44,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,66,Port: 55153 -> 443,Web Browsing
2025-06-15 20:02:45,tcp,192.168.4.174,3.219.43.80,ec2-3-219-43-80.compute-1.amazonaws.com,101,Port: 55153 -> 443,Web Browsing
2025-06-15 20:02:45,tcp,3.219.43.80,192.168.4.174,,66,Port: 443 -> 55153,
2025-06-15 20:02:49,tcp,192.168.4.174,104.18.18.125,,464,Port: 53330 -> 443,
2025-06-15 20:02:49,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:49,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:49,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:49,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:49,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:54,udp,192.168.4.170,224.0.0.251,mdns.mcast.net,100,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:54,tcp,192.168.4.174,104.18.18.125,,463,Port: 53330 -> 443,
2025-06-15 20:02:54,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:54,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:54,tcp,104.18.18.125,192.168.4.174,,66,Port: 443 -> 53330,
2025-06-15 20:02:54,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:54,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:54,udp,192.168.4.174,192.168.4.170,,453,Port: 5353 -> 5353,
2025-06-15 20:02:54,udp,192.168.4.174,192.168.254.254,gateway.home,86,Port: 52378 -> 53,
2025-06-15 20:02:54,udp,192.168.254.254,192.168.4.174,,86,Port: 53 -> 52378,
2025-06-15 20:02:55,udp,192.168.4.170,224.0.0.251,mdns.mcast.net,138,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,122,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,82,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,1292,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,1292,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,449,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,885,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,223,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,1292,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,73,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,66,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,142.250.189.132,192.168.4.174,,162,Port: 443 -> 59687,
2025-06-15 20:02:57,udp,192.168.4.174,142.250.189.132,mia09s26-in-f4.1e100.net,73,Port: 59687 -> 443,Web Browsing
2025-06-15 20:02:58,udp,192.168.4.170,224.0.0.251,mdns.mcast.net,138,Port: 5353 -> 5353,Web Browsing
2025-06-15 20:02:59,tcp,192.168.4.174,104.18.18.125,,462,Port: 53330 -> 443,
2025-06-15 20:02:59,tcp,192.168.4.174,104.18.18.125,,97,Port: 53330 -> 443,
2025-06-15 20:02:59,tcp,104.18.18.125,192.168.4.174,,101,Port: 443 -> 53330,
2025-06-15 20:02:59,tcp,104.18.18.125,192.168.4.174,,101,Port: 443 -> 53330,
2025-06-15 20:02:59,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
2025-06-15 20:02:59,tcp,104.18.18.125,192.168.4.174,,147,Port: 443 -> 53330,
2025-06-15 20:02:59,tcp,192.168.4.174,104.18.18.125,,66,Port: 53330 -> 443,
